CIK,Ticker,Date,% change day,% change week,% change month,10day Vol,Percent Change,Increased?,flesch reading ease,flesch kincaid,gunning fog,smog index,ARI,coleman,linsear,dale chall,textblob sentiment,NLTK Negative,NLTK Neutral,NLTK Positive
949156,MIG,3/2/2015,0,0.595947557,0.595947557,0.006337471,0.595947557,0,44.75,11.5,9.2,8.8,14.5,15.43,6.5,5.76,0.068565451,0.076,0.802,0.122
57515,LANC,8/24/2016,-0.037366415,,3.310664375,0.015320903,0.582698342,0,44.75,11.5,9.2,8.8,14,14.79,8,5.77,0.052912763,0.056,0.821,0.123
944075,SCKT,3/24/2017,-0.266011868,-7.768910716,0.352408885,0.028339996,0.453514739,0,44.75,11.5,9.2,8.8,14,15.08,7,5.97,,,,
917273,RMBS,2/17/2017,-0.158730159,-1.507936508,-8.333333333,0.009245976,0.396196514,0,44.75,11.5,9.2,8.8,13.9,14.62,11,5.8,,,,
311094,WABC,2/28/2017,-1.970613656,-0.29386344,2.039757995,0.007267503,0.389896593,0,44.75,11.5,9.2,8.8,14.2,15.03,8.5,5.93,,,,
785786,PLXS,11/20/2015,0.752283718,3.89575497,-6.824288017,0.013611645,0.351922036,0,44.75,11.5,9.2,8.8,14.6,15.61,8.5,6.14,0.055036011,0.052,0.811,0.137
38725,FELE,3/4/2015,-0.75083426,-0.583982202,2.474972191,0.01116269,0.276014353,0,44.75,11.5,9.2,8.8,14,14.96,14.5,6.06,0.055436192,0.035,0.831,0.135
1177648,ENTA,12/9/2016,0.575234635,4.480775053,23.52406903,0.014286631,0.12180268,0,44.75,11.5,9.2,8.8,14.3,15.32,14,6.09,0.071229579,0.049,0.812,0.139
352049,TE,3/29/2016,0.036337209,0.290697674,0.181686047,0.000943116,0.072700836,0,44.75,11.5,9.2,8.8,14.3,15.25,9,5.84,0.008040806,0.03,0.84,0.13
940332,ANAD,3/14/2016,0,0.047114252,21.04829211,0.001736725,0.011778563,0,44.75,11.5,9.2,8.8,14.4,15.26,8.5,5.88,0.056298947,0.048,0.822,0.13
1168213,ARO,3/30/2015,0,0,0,0,0,0,44.75,11.5,9.2,8.8,13.4,14.33,11,5.73,0.060775749,0.047,0.808,0.145
876883,MDCA,3/2/2015,0,3.346007605,8.935361217,0.023558309,0,0,44.75,11.5,9.2,8.8,13.8,14.74,14,5.67,0.069410378,0.033,0.802,0.165
884219,VVI,3/13/2015,0.688905004,3.22697607,7.360406091,0.006227729,0,0,44.75,11.5,9.2,8.8,14.6,15.61,8,5.82,0.049826856,0.041,0.829,0.131
1330849,HERO,4/29/2016,0,-2.5,10.83333333,0.017899979,0,0,44.75,11.5,9.2,8.8,14.2,14.97,11,5.48,0.053825183,0.049,0.804,0.147
911421,PRE,2/25/2016,0.099821747,0.192513369,-0.085561497,0.001145151,0,0,44.75,11.5,9.2,8.8,13.9,14.68,11,6.17,0.055461591,0.065,0.8,0.134
919012,AEO,3/10/2017,0.54945055,-2.678571429,-3.365384615,0.036694232,0,0,44.75,11.5,9.2,8.8,13.9,14.79,11,5.69,,,,
315213,RHI,2/13/2017,0,-1.810145233,-3.388760261,0.010663431,-0.084192802,0,44.75,11.5,9.2,8.8,14.5,15.66,8,6.16,,,,
80035,PLPC,3/12/2015,0.29431741,-3.894045732,-8.738963097,0.01066076,-0.204359673,0,44.75,11.5,9.2,8.8,14.1,14.97,14,6.06,0.048979018,0.037,0.841,0.122
920371,SSD,3/2/2015,0,1.339529798,9.075997813,0.005737013,-0.218698743,0,44.75,11.5,9.2,8.8,14.4,15.14,10.5,5.93,0.063337124,0.051,0.821,0.128
29989,OMC,2/10/2015,-0.824577736,1.263465886,1.050671632,0.008412613,-0.237435695,0,44.75,11.5,9.2,8.8,13.9,14.68,7,5.82,0.056866223,0.038,0.82,0.142
1035092,SHBI,3/11/2016,0.082644628,8.760330579,6.94214876,0.013534816,-0.248138958,0,44.75,11.5,9.2,8.8,13.6,14.44,11,5.92,0.063567721,0.058,0.79,0.152
1060349,GBL,3/6/2015,-2.026935111,-2.707114678,-11.23656645,0.011302629,-0.293333333,0,44.75,11.5,9.2,8.8,13.8,14.85,11,5.71,0.051285554,0.034,0.812,0.154
1297996,DLR,3/2/2015,0,-1.478936361,-9.411413206,0.011173011,-0.328652525,0,44.75,11.5,9.2,8.8,13.8,14.39,7,5.33,0.027340388,0.039,0.801,0.16
92679,SPA,9/14/2017,-0.346020761,-0.043252595,0.08650519,0.00338854,-0.344827586,0,44.75,11.5,9.2,8.8,14.4,15.43,13.5,6.06,,,,
920148,LH,2/27/2017,0,2.226578911,7.225878728,0.0065914,-0.392101947,0,44.75,11.5,9.2,8.8,13.7,14.56,11,5.75,,,,
1049782,BRKL,3/2/2015,0,0.712830957,1.323828921,0.007038898,-0.50916497,0,44.75,11.5,9.2,8.8,14.2,15.08,8.5,5.67,0.068574237,0.059,0.797,0.145
861878,SRCL,6/11/2015,0.350134948,0.273542928,2.005981472,0.004015919,-0.578288559,0,44.75,11.5,9.2,8.8,14.3,15.49,11,6.14,0.041123271,0.061,0.815,0.124
890564,ASGN,3/2/2015,0,-0.567595459,8.049535604,0.010291976,-0.619195046,0,44.75,11.5,9.2,8.8,14.5,15.61,11,6.13,0.064546143,0.047,0.818,0.135
912463,GES,3/27/2015,-2.149382053,-1.23589468,4.997313272,0.055696765,-0.631246712,0,44.75,11.5,9.2,8.8,14.2,15.14,11,5.65,0.043181803,0.048,0.822,0.129
1020569,IRM,2/23/2017,-0.541418517,-0.162425555,4.41256091,0.008043688,-0.646203554,0,44.75,11.5,9.2,8.8,13.7,14.5,7,5.8,0.048693432,0.037,0.829,0.134
55242,KMT,8/13/2015,-1.845140033,-2.965403624,-8.698517298,0.025203637,-0.647039793,0,44.75,11.5,9.2,8.8,14.1,15.14,15,5.89,0.050416581,0.052,0.82,0.129
1073349,EPAY,8/29/2016,0,16.51416122,6.492374728,0.040263748,-0.697167756,0,44.75,11.5,9.2,8.8,14.1,14.74,11,5.62,0.047910954,0.05,0.822,0.128
890926,RDN,2/26/2016,1.893597836,2.254283138,11.99278629,0.013516838,-0.735294118,0,44.75,11.5,9.2,8.8,14.5,15.37,14,5.99,0.056364691,0.054,0.818,0.128
1055160,MFA,2/18/2016,-0.917431193,5.198776758,7.49235474,0.014152443,-0.757575758,0,44.75,11.5,9.2,8.8,14,14.97,14,5.74,0.074028681,0.045,0.795,0.161
852772,DENN,3/13/2015,-1.300954033,2.775368604,6.07111882,0.011922014,-0.770547945,0,44.75,11.5,9.2,8.8,14.3,15.2,14,6.18,0.060463995,0.038,0.819,0.143
907254,BFS,3/6/2015,-1.17013373,-0.055720654,-6.407875186,0.009620075,-0.771066642,0,44.75,11.5,9.2,8.8,13.9,14.79,6,5.62,0.034594843,0.039,0.825,0.135
1137883,BCLI,3/9/2016,-2.057613169,0.823045268,6.58436214,0.013757468,-0.806451613,0,44.75,11.5,9.2,8.8,14.3,15.2,13.5,5.62,0.033356732,0.04,0.824,0.136
811240,BIOL,3/11/2016,-1.652892562,20.66115702,28.92561983,0.021774945,-0.81300813,0,44.75,11.5,9.2,8.8,14.1,15.03,9,6.06,0.042521694,0.064,0.812,0.125
816761,TDC,2/27/2017,0,-1.179846939,7.429846939,0.00792259,-0.829081633,0,44.75,11.5,9.2,8.8,14.6,15.55,11.5,6,,,,
1069157,EWBC,3/2/2015,0,0.789928413,7.356208344,0.007772311,-0.863984201,0,44.75,11.5,9.2,8.8,14.1,14.85,7,5.55,0.074144846,0.048,0.801,0.151
1076195,LTM,4/30/2015,-1.253918495,0.731452456,15.7784744,0.015403463,-0.92879257,0,44.75,11.5,9.2,8.8,13.6,14.5,8,5.89,0.068746742,0.035,0.821,0.144
1466593,OTTR,5/15/2017,0,-1.733333333,-2.4,0.006426303,-0.933333333,0,44.75,11.5,9.2,8.8,14.4,15.26,10.5,6.13,,,,
39311,IBCP,3/7/2017,0,-0.234192038,-0.234192038,0.013039384,-0.93676815,0,44.75,11.5,9.2,8.8,13.9,14.97,8,5.81,,,,
39311,IBCP,3/7/2016,0,0.472972973,2.162162162,0.007682353,-0.945945946,0,44.75,11.5,9.2,8.8,14,14.97,8,5.85,0.064701988,0.059,0.797,0.144
894315,DDR,2/21/2017,0,-1.853122855,-4.255319149,0.012797762,-0.960878518,0,44.75,11.5,9.2,8.8,14.2,15.37,27,6.09,,,,
800240,ODP,4/26/2017,0,5.905511811,12.99212598,0.014040369,-0.984251969,0,44.75,11.5,9.2,8.8,14.2,14.97,14,5.96,,,,
749038,CCUR,9/20/2017,-1,2.333333333,-3.5,0.031654983,-0.99009901,0,44.75,11.5,9.2,8.8,14.3,15.32,11,5.94,,,,
1056087,MNI,3/13/2015,0.529100529,-4.761904762,-35.97883598,0.032633021,-1.063829787,0,44.75,11.5,9.2,8.8,14.1,14.85,14,5.69,0.060966823,0.041,0.826,0.133
790051,CSL,2/10/2015,-0.352564103,,-0.202991453,0.017843464,-1.181731076,0,44.75,11.5,9.2,8.8,14.6,15.84,6.5,5.89,0.050142749,0.036,0.83,0.134
729986,UBSI,3/2/2015,0,2.120890774,6.760339343,0.00739978,-1.19300106,0,44.75,11.5,9.2,8.8,14.4,15.26,8,5.65,0.065390932,0.051,0.751,0.198
98362,TKR,3/2/2015,0,3.103448276,9.425287356,0.008470236,-1.218390805,0,44.75,11.5,9.2,8.8,14.3,15.2,11,5.84,0.021621083,0.04,0.835,0.125
29644,DCI,9/23/2016,-1.99127114,0.327332242,-1.90943808,0.011093923,-1.257020594,0,44.75,11.5,9.2,8.8,14.3,15.26,13.5,5.54,0.063287536,0.04,0.821,0.138
914374,OKSB,3/9/2017,-0.939849624,-2.255639098,-3.383458647,0.01642061,-1.303538175,0,44.75,11.5,9.2,8.8,14.5,15.6,8,5.7,,,,
907254,BFS,3/7/2017,-0.556615776,-1.844783715,-0.461195929,0.009299766,-1.344298592,0,44.75,11.5,9.2,8.8,14.9,15.78,11,5.81,,,,
918386,QLGC,7/1/2016,-0.614334471,0,5.119453925,0.008151358,-1.424694708,0,44.75,11.5,9.2,8.8,14.1,15.03,14,5.97,0.060249009,0.056,0.821,0.124
9092,BMI,3/4/2015,-2.604166667,-2.256944444,-106.5277778,0.011045221,-1.455160745,0,44.75,11.5,9.2,8.8,14.2,15.08,8.5,6.1,0.054514692,0.038,0.848,0.114
870753,NMRX,5/1/2017,0,-5.773672055,-5.080831409,0.03224744,-1.616628176,0,44.75,11.5,9.2,8.8,14,14.74,8.5,5.73,,,,
1446847,IRWD,2/22/2017,-1.481920569,-1.837581506,13.15945465,0.012637098,-1.810747664,0,44.75,11.5,9.2,8.8,14.5,15.43,14.5,5.72,,,,
831547,SPPI,3/14/2017,-5.152979066,-1.610305958,12.39935588,0.028119037,-1.837672282,0,44.75,11.5,9.2,8.8,14.7,15.49,7,6.09,,,,
943034,ISNS,3/10/2016,-2.58302583,-1.84501845,-10.70110701,0.014132864,-1.870503597,0,44.75,11.5,9.2,8.8,14.1,15.08,11.5,6.02,0.065110474,0.04,0.849,0.111
1095565,HSTM,2/26/2016,-0.668896321,-0.71667463,2.914476828,0.040610938,-1.898433792,0,44.75,11.5,9.2,8.8,14.7,15.78,13.5,5.99,0.042350433,0.038,0.823,0.138
728535,JBHT,2/23/2016,-1.562910428,0.774888364,9.600735487,0.010287059,-1.978533557,0,44.75,11.5,9.2,8.8,14,15.03,8.5,5.55,0.052297209,0.047,0.827,0.126
1350381,INWK,3/6/2015,-0.46875,0.78125,16.71875,0.018054756,-2.177293935,0,44.75,11.5,9.2,8.8,14.4,15.37,7,6,0.065144439,0.045,0.85,0.106
893691,DOOR,3/2/2016,-2.244826377,10.90845317,3.70045598,0.04708234,-2.246998285,0,44.75,11.5,9.2,8.8,14.5,15.49,10.5,5.88,0.041402522,0.042,0.811,0.147
850261,SRNE,6/26/2017,0,4.761904762,23.80952381,0.073651312,-2.380952381,0,44.75,11.5,9.2,8.8,14.1,15.2,11,5.76,,,,
77449,PBY,4/16/2015,0.226500566,-8.833522084,-7.587768969,0.023674176,-2.383654938,0,44.75,11.5,9.2,8.8,14,15.03,7,6.05,0.064419534,0.036,0.838,0.125
811240,BIOL,3/10/2017,-2.774922919,-21.61699212,-31.03802672,0.020226615,-2.5,0,44.75,11.5,9.2,8.8,14.2,15.26,9,6.01,,,,
1050825,SCS,4/16/2015,-0.643776824,0.268240343,-1.984978541,0.005629399,-2.50533049,0,44.75,11.5,9.2,8.8,14,14.9,14.5,5.95,0.047915791,0.044,0.822,0.134
1440024,RRTS,3/2/2015,0,3.574203574,18.95881896,0.005241989,-2.525252525,0,44.75,11.5,9.2,8.8,14.2,15.08,14.5,6.02,0.054314845,0.041,0.835,0.125
894081,ATSG,3/9/2015,0,0,6.622516556,0.020130823,-2.538631347,0,44.75,11.5,9.2,8.8,14.3,15.49,10.5,5.93,0.041848852,0.032,0.843,0.125
842295,TORM,3/9/2017,-3.52238806,-6.71641791,11.94029851,0.029623047,-2.6816609,0,44.75,11.5,9.2,8.8,14.5,15.49,13.5,5.78,,,,
1170010,KMX,4/24/2015,-1.071887952,-0.914677719,5.173645848,0.006279937,-2.700791855,0,44.75,11.5,9.2,8.8,14.1,15.08,8,5.94,0.059921984,0.05,0.822,0.128
52795,AXE,2/23/2017,-1.802884615,-1.5625,3.185096154,0.006593832,-2.951593861,0,44.75,11.5,9.2,8.8,14.2,15.03,11,5.91,,,,
1158114,AAOI,3/9/2017,0.189897455,6.513482719,40.06836308,0.038789841,-3.120243531,0,44.75,11.5,9.2,8.8,14.1,15.03,5.5,5.9,,,,
56679,KFY,6/26/2015,-0.111296606,2.225932109,8.98720089,0.009256275,-3.196220122,0,44.75,11.5,9.2,8.8,14.3,15.26,11,5.8,0.066766474,0.042,0.805,0.153
1011570,KNL,3/2/2015,0,3.43387471,4.454756381,0.007607623,-3.248259861,0,44.75,11.5,9.2,8.8,14.5,15.37,11,6.15,0.07446137,0.046,0.815,0.14
799233,HTLD,3/2/2015,0,0.039463299,-1.104972376,0.006723581,-3.314917127,0,44.75,11.5,9.2,8.8,14.2,15.08,7,5.97,0.059051102,0.055,0.81,0.134
875355,ISIG,3/7/2017,-3.100775194,-10.85271318,-13.17829457,0.047710126,-3.759398496,0,44.75,11.5,9.2,8.8,14.5,15.72,6.5,5.59,,,,
14195,BGG,8/21/2015,-2.461538462,-2.512820513,5.743589744,0.026742493,-3.853853854,0,44.75,11.5,9.2,8.8,14.3,15.26,8.5,6.04,0.062581939,0.043,0.827,0.13
1345122,CODI,3/2/2017,-3.703703704,-3.086419753,-8.024691358,0.012064901,-3.869047619,0,44.75,11.5,9.2,8.8,14.2,14.91,12,5.55,,,,
1318008,ZUMZ,3/14/2016,0,-6.598984772,1.675126904,0.046279171,-4.010152284,0,44.75,11.5,9.2,8.8,14,14.74,13.5,5.77,0.069050328,0.037,0.851,0.112
1063344,HT,2/24/2017,-4.917210236,-4.565980933,-5.418966382,0.016840364,-4.017216643,0,44.75,11.5,9.2,8.8,14.5,15.49,4,5.56,0.048863502,0.033,0.753,0.215
914122,MFRI,4/16/2015,-2.814569536,-4.304635762,-0.331125828,0.009702506,-4.186795491,0,44.75,11.5,9.2,8.8,13.7,14.61,13,6.39,0.038179203,0.035,0.831,0.134
75208,OSG,3/1/2016,-2.453723633,5.725355144,-29.14334912,0.038699797,-4.201680672,0,44.75,11.5,9.2,8.8,14.1,15.14,11,6.16,0.038952847,0.052,0.823,0.125
789933,NC,3/2/2016,1.161440186,1.761517615,7.355787844,0.01321539,-4.504504505,0,44.75,11.5,9.2,8.8,14.8,15.9,7.5,5.93,0.044503321,0.034,0.822,0.144
907242,MCRI,4/22/2016,-0.555836281,-1.263264275,1.768569985,0.018541083,-4.72361809,0,44.75,11.5,9.2,8.8,13.9,14.79,6,5.64,0.053682836,0.048,0.827,0.125
101295,UG,3/24/2016,-1.220063263,0.858563037,2.892001808,0.010439783,-5.133928571,0,44.75,11.5,9.2,8.8,14.1,15.14,8.5,5.76,0.066110222,0.021,0.852,0.127
850429,TG,3/2/2015,0,-1.104176668,-7.009121459,0.016565056,-5.232837254,0,44.75,11.5,9.2,8.8,14.4,15.26,11,5.73,0.050307871,0.043,0.822,0.134
6885,SSI,4/1/2015,-7.40393627,-4.545454545,2.905342081,0.024140146,-5.279232112,0,44.75,11.5,9.2,8.8,14.2,15.32,14,6.25,0.045021275,0.041,0.818,0.141
1113169,TROW,2/5/2016,-1.660839161,-3.365384615,-0.378787879,0.021385144,-5.460017197,0,44.75,11.5,9.2,8.8,14.1,15.02,7.5,6.15,0.059377197,0.041,0.822,0.137
796534,NKSH,3/8/2017,-2.92942743,-4.926764314,-14.51398136,0.019403045,-5.95084088,0,44.75,11.5,9.2,8.8,14.2,14.97,11,6.41,,,,
1383183,CBMX,2/18/2016,-6.52173913,6.15942029,-41.44021739,0.035119316,-6.294217687,0,44.75,11.5,9.2,8.8,14.9,15.84,7,5.74,0.032285893,0.039,0.817,0.144
849706,AERT,3/10/2016,-6.990014265,0.142653352,-28.38801712,0.090432471,-6.533333333,0,44.75,11.5,9.2,8.8,14.2,14.97,14,5.81,0.067840028,0.031,0.794,0.175
1001614,TGC,3/30/2017,-7.692307692,-20.51282051,-48.71794872,0.066125733,-7.142857143,0,44.75,11.5,9.2,8.8,14,14.79,7.5,5.93,0.025395385,0.045,0.834,0.121
728387,ISR,9/28/2017,-3.68450287,0.01851509,-1.83299389,0.025508557,-7.767857143,0,44.75,11.5,9.2,8.8,14.3,15.26,5,6.34,,,,
54381,KAMN,2/29/2016,0,2.457897132,9.695038689,0.00432878,-7.806099226,0,44.75,11.5,9.2,8.8,13.8,14.79,5.5,5.82,0.052358353,0.042,0.83,0.128
1002135,WSTL,11/9/2015,0,6.12244898,23.80952381,0.945649074,-8.163265306,0,44.75,11.5,9.2,8.8,14.4,15.26,19.5,6.01,0.075405201,0.051,0.819,0.13
1062047,CVG,2/22/2017,1.556886228,3.952095808,-1.27744511,0.014593477,-8.231954582,0,44.75,11.5,9.2,8.8,14.4,15.37,8.5,5.89,0.055629888,0.037,0.807,0.155
1289308,ENS,5/30/2017,0,0.961885295,0.084164963,0.008158282,-10.9534688,0,44.75,11.5,9.2,8.8,14.9,15.84,8.5,6.04,,,,
919175,SGMD,11/15/2016,-14.68901632,-45.56682841,65.39479488,0.214190275,-11.53846154,0,44.75,11.5,9.2,8.8,13.8,14.73,11,5.71,0.062659405,0.047,0.825,0.128
1416792,RLYP,2/25/2016,-17.83707865,-33.42696629,-43.3988764,0.050641081,-12.99165673,0,44.75,11.5,9.2,8.8,14.4,15.37,8.5,6.02,0.052467665,0.048,0.797,0.155
918965,SCSC,8/29/2016,0,0.608756731,2.715991571,0.004811696,-16.90470616,0,44.75,11.5,9.2,8.8,13.9,14.85,11,6.11,0.054479086,0.043,0.817,0.14
101538,UAMY,3/31/2017,-4.923325262,-0.282485876,19.51170299,0.050960539,-21.15384615,0,44.75,11.5,9.2,8.8,14.6,15.55,13.5,6.13,0.033303314,0.043,0.856,0.101
1119643,NPHC,4/17/2017,0,35.52631579,31.57894737,0.143005096,-24.34210526,0,44.75,11.5,9.2,8.8,14.2,15.19,8.5,6.24,,,,
2034,ACET,8/25/2017,-41.57105031,-40.60017652,-36.80494263,0.093192673,-33.16708229,0,44.75,11.5,9.2,8.8,14.4,15.32,11,5.71,,,,
1037646,MTD,2/6/2015,,1.605645657,4.020588521,0.010665798,,,44.75,11.5,9.2,8.8,14.5,15.72,11,6.11,0.061331212,0.045,0.81,0.145
1316835,BLDR,3/3/2015,,,0.332225914,0.018383162,,,44.75,11.5,9.2,8.8,14,14.74,6.5,5.92,0.058812451,0.047,0.828,0.125
1393883,DHX,2/10/2015,,2.58519389,-17.50881316,0.011993875,,,44.75,11.5,9.2,8.8,14.1,15.08,7.5,5.79,0.075715191,0.041,0.823,0.136
67215,DY,9/4/2015,-0.895686923,1.970511231,11.01005925,0.043010083,,,44.75,11.5,9.2,8.8,14.5,15.61,6.5,5.71,0.064940974,0.042,0.817,0.141
821026,ANDE,3/2/2015,,-1.027703307,-3.462913315,0.009864924,,,44.75,11.5,9.2,8.8,14.2,14.85,8,5.82,0.06557996,0.048,0.812,0.141
89089,SCI,2/13/2015,0.080775444,7.471728595,8.319870759,0.018572996,,,44.75,11.5,9.2,8.8,14.3,15.08,11,5.8,0.069911086,0.061,0.791,0.147
1024725,TEN,2/24/2016,,-2.149574563,18.51768921,0.01182566,,,44.75,11.5,9.2,8.8,14,14.91,13.5,6.24,0.069550236,0.043,0.826,0.13
1043000,CSU,2/26/2016,,,-7.901085645,0.023014911,,,44.75,11.5,9.2,8.8,14.2,15.14,10.5,6.11,0.038590891,0.038,0.822,0.14
1320414,SEM,2/26/2016,,14.27094105,4.446742503,0.034721438,,,44.75,11.5,9.2,8.8,14.6,15.43,8,5.94,0.04433576,0.036,0.837,0.127
1393818,BX,2/26/2016,0.507614213,-1.015228426,0.039047247,0.019418129,,,44.75,11.5,9.2,8.8,14.1,15.03,7.5,5.9,0.027678373,0.04,0.784,0.176
29534,DG,3/22/2016,,-1.358760429,13.25387366,0.006071924,,,44.75,11.5,9.2,8.8,13.8,14.68,13.5,5.85,0.059213241,0.049,0.804,0.147
29915,DOW,2/12/2016,,-1.477939578,5.172788524,0.023395225,,,44.75,11.5,9.2,8.8,13.9,14.85,7,5.82,0.062094866,0.041,0.817,0.143
70487,NRCIA,3/4/2016,0.202702703,0.067567568,1.351351351,0.009868628,,,44.75,11.5,9.2,8.8,14,14.74,11,5.6,0.061357065,0.037,0.82,0.143
717538,AROW,3/10/2016,0.609988563,-2.630575677,-0.190621426,0.009876768,,,44.75,11.5,9.2,8.8,13.9,14.68,13.5,5.96,0.070995479,0.045,0.807,0.148
717954,UNF,10/26/2016,0.250208507,0.750625521,-9.482902419,0.028961699,,,44.75,11.5,9.2,8.8,13.9,14.91,10.5,5.69,0.046561708,0.041,0.832,0.127
723188,CBU,2/29/2016,0,,0.027005131,0.010336686,,,44.75,11.5,9.2,8.8,14.6,15.61,11,5.83,0.057162688,0.049,0.801,0.149
884905,PX,2/24/2016,,,5.653155364,0.005171516,,,44.75,11.5,9.2,8.8,14.4,15.2,13.5,6.4,0.055274749,0.042,0.822,0.136
1283699,TMUS,2/14/2017,,,7.386363636,0.010617866,,,44.75,11.5,9.2,8.8,13.9,14.62,8.5,5.49,,,,
90896,SKY,8/26/2015,2.875739645,3.550295858,7.50295858,0.019327032,2.960887048,1,44.07,13.8,12.8,11.2,17.7,14.16,11,6.11,0.018389814,0.027,0.828,0.146
906709,NKTR,2/29/2016,0,-2.954341987,-19.33751119,0.018725281,2.685765443,1,44.07,13.8,12.8,8.8,16.7,13.29,8.5,1.74,0.056116555,0.049,0.821,0.13
908315,WINA,3/10/2017,0.404494382,-0.134831461,-2.966292135,0.008319362,1.66967509,1,44.07,13.8,12.8,11.2,17.7,14.16,11,5.9,,,,
899629,AKR,2/19/2016,0.241472985,1.62994265,6.187745246,0.009216512,0.877458396,0,44.07,13.8,12.8,11.2,17.9,14.28,8,5.9,0.057687355,0.043,0.806,0.151
1094348,MATR,3/12/2015,-0.461538462,-4.153846154,-5.846153846,0.009338177,0.612557427,0,44.07,13.8,12.8,11.2,17.5,14.28,11,6.07,0.042733698,0.034,0.806,0.16
1099369,DSNY,11/29/2016,-0.055586437,-0.055586437,-5.058365759,0.000410027,0.055555556,0,44.07,13.8,12.8,11.2,17.5,13.99,14,6.19,0.071508193,0.038,0.837,0.126
1399249,PZN,3/13/2017,0,1.362683438,-7.651991614,0.013997058,-1.362683438,0,44.07,13.8,12.8,11.2,17.1,13.41,11,6.12,,,,
1024626,CBIS,6/11/2015,-0.350877193,-1.403508772,-3.50877193,0.02295493,-2.097902098,0,44.07,13.8,12.8,8.8,17.8,14.34,8.5,2.05,0.061924867,0.044,0.778,0.178
1419581,FDML,4/29/2016,-4.978354978,-0.108225108,-6.493506494,0.028118535,-2.577319588,0,44.07,13.8,12.8,11.2,17.6,13.93,5.5,6.03,0.068560407,0.046,0.825,0.129
1547903,NMIH,2/17/2017,-1.801801802,-1.351351351,4.954954955,0.010331497,-3.982300885,0,44.07,13.8,12.8,11.2,17.9,14.51,5.5,6.05,,,,
1321834,AKER,3/30/2016,-16.23376623,-24.01948052,-9.090909091,0.052180721,-6.145251397,0,44.07,13.8,12.8,11.2,17.3,13.93,18.5,5.95,0.050571811,0.052,0.825,0.123
722830,IMMU,10/4/2016,-0.914634146,-3.658536585,13.7195122,0.025093501,-24.47129909,0,44.07,13.8,12.8,11.2,17.6,13.93,14,2.1,0.04985375,0.049,0.824,0.127
65172,MSB,4/15/2015,,-0.484764543,-15.16620499,0.032022489,,,44.07,13.8,12.8,8.8,17,13.7,11.5,6.41,0.007645664,0.039,0.809,0.152
26172,CMI,2/12/2016,,-2.051334914,12.48324915,0.029905858,,,44.07,13.8,12.8,11.2,17.3,13.76,11,1.93,0.046649285,0.043,0.828,0.129
799167,MRTN,3/12/2015,0.744601638,-0.43186895,-60.01489203,0.165146289,71.94298575,1,43.73,11.9,9.6,8.8,14.1,14.79,18,6.01,0.060709503,0.039,0.84,0.122
90896,SKY,8/11/2017,2.69179004,4.172274563,17.22745626,0.019312586,25.86445367,1,43.73,11.9,9.6,8.8,14.8,15.14,11.5,6.25,,,,
912562,ROCK,2/18/2016,20.06356774,25.38736591,15.69328566,0.080711631,24.35387674,1,43.73,11.9,9.6,8.8,13.7,14.33,6.5,5.82,0.085076344,0.046,0.819,0.135
316300,XCO,3/2/2016,15.2,94.86986667,9.6,4.44522254,22.64150943,1,43.73,11.9,9.6,8.8,14.6,14.79,14,6.58,0.044014875,0.043,0.817,0.14
1289340,STXS,3/11/2016,9.9909991,11.99119912,20.0020002,0.042780108,17.77777778,1,43.73,11.9,9.6,8.8,15.2,15.61,8.5,6.05,0.050278786,0.051,0.831,0.118
799088,CKEC,2/29/2016,0,9.525979945,0.410209663,0.020300879,14.76754786,1,43.73,11.9,9.6,8.8,14.2,14.79,18,5.96,0.06499244,0.041,0.823,0.136
85408,RDC,2/26/2016,9.0625,10.546875,9.765625,0.042376781,14.43298969,1,43.73,11.9,9.6,8.8,14.5,14.74,11,5.42,0.052988777,0.064,0.814,0.122
923120,GBX,10/30/2015,6.361724501,3.075709779,15.58885384,0.036849216,12.77372263,1,43.73,11.9,9.6,8.8,14.4,14.97,13.5,5.89,0.050458682,0.06,0.819,0.121
50471,PCYG,9/7/2016,14.16007036,14.77572559,16.2708883,0.051906498,11.78278689,1,43.73,11.9,9.6,8.8,15.3,15.95,13.5,6.29,0.050884219,0.032,0.86,0.107
1124941,BECN,11/24/2015,9.011145364,12.49703581,15.34266066,0.031837886,11.54547824,1,43.73,11.9,9.6,8.8,14.9,15.55,7,6.17,0.060664588,0.037,0.827,0.136
1016169,ATRS,3/14/2017,3.861003861,5.405405405,11.58301158,0.016429152,10.44176707,1,43.73,11.9,9.6,8.8,14.1,14.62,6,5.55,0.057546121,0.048,0.829,0.123
928022,CPE,3/3/2016,2.631578947,11.84210526,-1.461988304,0.033210625,10.06006006,1,43.73,11.9,9.6,8.8,14.7,15.49,11,5.95,0.049269465,0.041,0.819,0.141
845877,AGM,3/9/2017,9.362190523,6.886374816,7.247089687,0.037612939,10.00361795,1,43.73,11.9,9.6,8.8,14.2,14.62,8.5,5.84,,,,
916789,HELE,4/29/2015,9.002849003,9.675213675,6.552706553,0.032216487,9.718221666,1,43.73,11.9,9.6,8.8,14.8,15.37,8,5.82,0.059699865,0.04,0.8,0.16
68505,MSI,2/23/2016,5.693698785,10.39841763,11.81124611,0.019968031,9.123595506,1,43.73,11.9,9.6,8.8,14.8,15.26,14,6.28,0.035118264,0.063,0.81,0.127
